Source	Target	Date_de_debut	Date_de_fin	Type_de_lien	Source_Info
Villers	Comtes de Hainaut	1189	1189	Souscription	Acte 150
Villers	Comtes de Hainaut	1189	1189	Souscription	Acte 151
Villers	Comtes de Hainaut	1192	1192	Souscription	Acte 168
Villers	Comtes de Hainaut	1194	1194	Souscription	Acte 177
Villers	Comtes de Hainaut	1194	1194	Souscription	DiBe 328
Villers	Comtes de Hainaut	1195	1195	Souscription	DiBe 330
Villers	Comtes de Hainaut	1195	1195	Souscription	DiBe 336
Prouvy	Comtes de Hainaut	1172	1172	Souscription	Acte 86
Prouvy	Comtes de Hainaut	1172	1172	Souscription	Acte 88
Prouvy	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Prouvy	Comtes de Hainaut	1174	1174	Souscription	Acte 95
Prouvy	Comtes de Hainaut	1175	1175	Souscription	Acte 96
Prouvy	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Prouvy	Comtes de Hainaut	1176	1176	Souscription	Acte 100
Prouvy	Comtes de Hainaut	1176	1176	Souscription	Acte 102
Prouvy	Comtes de Hainaut	1180	1180	Souscription	Acte 110
Prouvy	Comtes de Hainaut	1180	1180	Souscription	Acte 112
Prouvy	Comtes de Hainaut	1180	1180	Souscription	DiBe 3020
Prouvy	Comtes de Hainaut	1181	1181	Souscription	DiBe 3396
Prouvy	Comtes de Hainaut	1182	1182	Souscription	Acte 123
Prouvy	Comtes de Hainaut	1182	1182	Souscription	Acte 126
Prouvy	Comtes de Hainaut	1183	1183	Souscription	DiBe 3967
Prouvy	Comtes de Hainaut	1184	1184	Souscription	Acte 127
Prouvy	Comtes de Hainaut	1184	1184	Souscription	Acte 129
Prouvy	Comtes de Hainaut	1184	1184	Souscription	DiBe 1164
Prouvy	Comtes de Hainaut	1186	1186	Souscription	Acte 133
Prouvy	Comtes de Hainaut	1187	1187	Souscription	Acte 135
Prouvy	Comtes de Hainaut	1188	1188	Souscription	Acte 138
Prouvy	Comtes de Hainaut	1188	1188	Souscription	Acte 141
Prouvy	Comtes de Hainaut	1189	1189	Souscription	Acte 149
Prouvy	Comtes de Hainaut	1189	1189	Souscription	Acte 152
Prouvy	Comtes de Hainaut	1189	1189	Souscription	Acte 153
Prouvy	Comtes de Hainaut	1189	1189	Souscription	Acte 154
Prouvy	Comtes de Hainaut	1192	1192	Souscription	Acte 165
Prouvy	Comtes de Hainaut	1195	1195	Souscription	Acte 189
Prouvy	Comtes de Hainaut	1176	1176	Transaction	Acte 101
Prouvy	Comtes de Hainaut	1178	1178	Transaction	Acte 105
Prouvy	Comtes de Hainaut	1180	1180	Transaction	Acte 109
Rainier	Comtes de Hainaut	1189	1189	Souscription	Acte 147
Bordeaus	Comtes de Hainaut	1172	1172	Transaction	Acte 88
Creton	Comtes de Hainaut	1178	1178	Souscription	Acte 106
Beuvrages	Comtes de Hainaut	1177	1177	Souscription	Acte 104
Beuvrages	Comtes de Hainaut	1180	1180	Souscription	Acte 114
Beuvrages	Comtes de Hainaut	1187	1187	Souscription	Acte 135
Dolci	Comtes de Hainaut	1195	1195	Souscription	Acte 189
Merlemont	Comtes de Hainaut	1195	1195	Souscription	Acte 190
Petra	Comtes de Hainaut	1174	1174	Souscription	Acte 94
Strepy	Comtes de Hainaut	1188	1188	Souscription	Acte 143
Strepy	Comtes de Hainaut	1189	1189	Souscription	Acte 146
Strepy	Comtes de Hainaut	1190	1190	Souscription	Acte 155
Strepy	Comtes de Hainaut	1192	1192	Souscription	Acte 161
Strepy	Comtes de Hainaut	1192	1192	Souscription	Acte 162
Strepy	Comtes de Hainaut	1192	1192	Souscription	Acte 164
Strepy	Comtes de Hainaut	1192	1192	Souscription	Acte 168
Strepy	Comtes de Hainaut	1194	1194	Souscription	Acte 173
Thions	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Thions	Comtes de Hainaut	1174	1174	Souscription	Acte 95
Thions	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Thions	Comtes de Hainaut	1178	1178	Souscription	Acte 106
Thions	Comtes de Hainaut	1195	1195	Souscription	Acte 189
Trith	Comtes de Hainaut	1176	1176	Souscription	Acte 102
Trith	Comtes de Hainaut	1178	1178	Souscription	Acte 107
Trith	Comtes de Hainaut	1180	1180	Souscription	Acte 110
Trith	Comtes de Hainaut	1180	1180	Souscription	DiBe 2740
Trith	Comtes de Hainaut	1181	1181	Souscription	Acte 116
Trith	Comtes de Hainaut	1184	1184	Souscription	Acte 129
Trith	Comtes de Hainaut	1185	1185	Souscription	Acte 131
Trith	Comtes de Hainaut	1186	1186	Souscription	Acte 133
Trith	Comtes de Hainaut	1187	1187	Souscription	Acte 135
Trith	Comtes de Hainaut	1188	1188	Souscription	Acte 141
Trith	Comtes de Hainaut	1189	1189	Souscription	Acte 148
Trith	Comtes de Hainaut	1189	1189	Souscription	Acte 154
Trith	Comtes de Hainaut	1192	1192	Souscription	Acte 165
Trith	Comtes de Hainaut	1194	1194	Souscription	Acte 177
Trith	Comtes de Hainaut	1194	1194	Souscription	DiBe 2743
Trith	Comtes de Hainaut	1195	1195	Souscription	Acte 188
Trith	Comtes de Hainaut	1194	1194	Transaction	Acte 175
Wallers	Comtes de Hainaut	1192	1192	Souscription	Acte 168
Rainier Gruel	Comtes de Hainaut	1189	1189	Souscription	Acte 148
Rainier Ruscheus	Comtes de Hainaut	1188	1188	Souscription	Acte 143
DO SG Mons	Comtes de Hainaut	1192	1192	Souscription	Acte 164
DO SG Mons	Comtes de Hainaut	1193	1193	Souscription	Acte 171
DO SG Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 180
DO SG Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 180
DO SG Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 182
DO SG Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 183
DO SG Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 184
Avoues Marchiennes	Comtes de Hainaut	1174	1174	Souscription	Acte 95
Avoues Marchiennes	Comtes de Hainaut	1178	1178	Souscription	Acte 106
Avesnes	Comtes de Hainaut	1182	1182	Souscription	Acte 125
REX France	Comtes de Hainaut	1195	1195	Transaction	DiBe 5082
Reves	Comtes de Hainaut	1188	1188	Souscription	Acte 143
Richoldus	Comtes de Hainaut	1188	1188	Souscription	Acte 143
Beauraing	Comtes de Hainaut	1186	1186	Souscription	Acte 133
Carnieres	Comtes de Hainaut	1181	1181	Souscription	Acte 118
Carnieres	Comtes de Hainaut	1189	1189	Souscription	Acte 146
Famars	Comtes de Hainaut	1177	1177	Souscription	Acte 104
Lespais	Comtes de Hainaut	1187	1187	Souscription	Acte 135
Montigny	Comtes de Hainaut	1186	1186	Souscription	Acte 133
Trith	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Trith	Comtes de Hainaut	1180	1180	Souscription	Acte 114
Bailli Hainaut	Comtes de Hainaut	1172	1172	Souscription	Acte 88
Bailli Hainaut	Comtes de Hainaut	1174	1174	Souscription	Acte 90
Bailli Hainaut	Comtes de Hainaut	1174	1174	Souscription	Acte 94
Bailli Hainaut	Comtes de Hainaut	1174	1174	Souscription	Acte 95
Bailli Hainaut	Comtes de Hainaut	1176	1176	Souscription	Acte 98
Bailli Hainaut	Comtes de Hainaut	1177	1177	Souscription	Acte 104
Bailli Hainaut	Comtes de Hainaut	1180	1180	Souscription	Acte 112
Bailli Hainaut	Comtes de Hainaut	1180	1180	Souscription	Acte 114
Bailli Hainaut	Comtes de Hainaut	1181	1181	Souscription	DiBe 3396
Bailli Hainaut	Comtes de Hainaut	1182	1182	Souscription	Acte 123
Bailli Hainaut	Comtes de Hainaut	1182	1182	Souscription	Acte 125
Bailli Hainaut	Comtes de Hainaut	1182	1182	Souscription	Acte 126
Bailli Hainaut	Comtes de Hainaut	1176	1176	Transaction	Acte 101
Bailli Hainaut	Comtes de Hainaut	1178	1178	Transaction	Acte 105
Bailli Hainaut	Comtes de Hainaut	1182	1182	Transaction	Acte 121
Bailli Hainaut	Comtes de Hainaut	1188	1188	Transaction	Acte 145
Robert, laïc	Comtes de Hainaut	1180	1180	Souscription	Acte 110
Robert, senechal	Comtes de Hainaut	1192	1192	Souscription	Acte 160
Conde	Comtes de Hainaut	1182	1182	Souscription	Acte 125
Conde	Comtes de Hainaut	1188	1188	Souscription	Acte 142
Conde	Comtes de Hainaut	1192	1192	Souscription	Acte 164
Conde	Comtes de Hainaut	1193	1193	Souscription	Acte 171
Conde	Comtes de Hainaut	1194	1194	Souscription	DiBe 2743
Conde	Comtes de Hainaut	1195	1195	Souscription	Acte 180
Conde	Comtes de Hainaut	1195	1195	Souscription	Acte 180
Conde	Comtes de Hainaut	1195	1195	Souscription	Acte 182
Conde	Comtes de Hainaut	1195	1195	Souscription	Acte 183
Conde	Comtes de Hainaut	1195	1195	Souscription	Acte 184
Conde	Comtes de Hainaut	1195	1195	Souscription	Acte 185
Conde	Comtes de Hainaut	1180	1180	Transaction	Acte 109
Conde	Comtes de Hainaut	1194	1194	Transaction	Acte 175
S.-Aubert Cambrai	Comtes de Hainaut	1182	1182	Transaction	DiBe 2749
S.-Aubert Cambrai	Comtes de Hainaut	1182	1182	Transaction	DiBe 2749
S.-Denis Broqueroie	Comtes de Hainaut	1183	1183	Transaction	DiBe 3967
S.-Jean Valenciennes	Comtes de Hainaut	1182	1182	Transaction	DiBe 5079
Saint-Denis Paris	Comtes de Hainaut	1180	1180	Transaction	DiBe 2740
Saint-Denis Paris	Comtes de Hainaut	1180	1180	Transaction	DiBe 2740
Savalon le Jeune	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Houdain	Comtes de Hainaut	1195	1195	Souscription	Acte 179
Sehier, pretre de Haussy	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Senechal Valenciennes	Comtes de Hainaut	1172	1172	Souscription	Acte 86
Senechal Valenciennes	Comtes de Hainaut	1174	1174	Souscription	Acte 95
Senechal Valenciennes	Comtes de Hainaut	1177	1177	Souscription	Acte 104
Senechal Valenciennes	Comtes de Hainaut	1180	1180	Souscription	Acte 111
Senechal Valenciennes	Comtes de Hainaut	1182	1182	Souscription	Acte 126
Senechal Valenciennes	Comtes de Hainaut	1187	1187	Souscription	Acte 134
Senechal Valenciennes	Comtes de Hainaut	1187	1187	Souscription	Acte 135
Senechal Valenciennes	Comtes de Hainaut	1188	1188	Souscription	Acte 143
Gouy	Comtes de Hainaut	1188	1188	Souscription	Acte 143
Marliz	Comtes de Hainaut	1188	1188	Souscription	Acte 141
Seward, maire	Comtes de Hainaut	1174	1174	Souscription	Acte 94
PR Conde	Comtes de Hainaut	1195	1195	Souscription	Acte 185
PR Conde	Comtes de Hainaut	1195	1195	Souscription	Acte 186
Chatelain Gand	Comtes de Hainaut	1192	1192	Souscription	Acte 160
Chatelain Gand	Comtes de Hainaut	1194	1194	Souscription	Acte 173
Moerzeke	Comtes de Hainaut	1194	1194	Souscription	Acte 174
Aulnoye	Comtes de Hainaut	1176	1176	Souscription	Acte 102
Aulnoye	Comtes de Hainaut	1177	1177	Souscription	Acte 104
Aulnoye	Comtes de Hainaut	1185	1185	Souscription	Acte 131
Aulnoye	Comtes de Hainaut	1188	1188	Souscription	Acte 141
Genden	Comtes de Hainaut	1194	1194	Souscription	Acte 177
Havree	Comtes de Hainaut	1190	1190	Souscription	Acte 155
Lallaing	Comtes de Hainaut	1184	1184	Souscription	Acte 128
Lallaing	Comtes de Hainaut	1178	1178	Transaction	Acte 106
Maraiche	Comtes de Hainaut	1180	1180	Souscription	DiBe 2740
Maraiche	Comtes de Hainaut	1182	1182	Transaction	Acte 121
Mozet	Comtes de Hainaut	1190	1190	Souscription	Acte 155
Mozet	Comtes de Hainaut	1192	1192	Souscription	Acte 167
Naves	Comtes de Hainaut	1182	1182	Souscription	Acte 123
Rombies	Comtes de Hainaut	1185	1185	Souscription	Acte 132
Roucourt	Comtes de Hainaut	1184	1184	Souscription	Acte 128
Thymeon	Comtes de Hainaut	1188	1188	Souscription	Acte 143
AB Anchin	Comtes de Hainaut	1186	1186	Souscription	Acte 133
AB Anchin	Comtes de Hainaut	1194	1194	Souscription	DiBe 328
AB Anchin	Comtes de Hainaut	1195	1195	Souscription	Acte 179
Simon, echevin	Comtes de Hainaut	1192	1192	Souscription	Acte 164
Forest	Comtes de Hainaut	1178	1178	Souscription	Acte 106
Simon, maire	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Anvaingt	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Bierbais	Comtes de Hainaut	1190	1190	Souscription	Acte 155
Wallers	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Wallers	Comtes de Hainaut	1195	1195	Souscription	Acte 189
S.-Saulve	Comtes de Hainaut	1174	1174	Souscription	Acte 92
DO Valenciennes	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Tietbertus, chapelain	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Haspres	Comtes de Hainaut	1189	1189	Souscription	Acte 148
Steenkerque	Comtes de Hainaut	1177	1177	Souscription	Acte 103
Louvignies	Comtes de Hainaut	1177	1177	Souscription	Acte 103
Louvignies	Comtes de Hainaut	1182	1182	Souscription	Acte 122
Louvignies	Comtes de Hainaut	1185	1185	Souscription	Acte 132
Louvignies	Comtes de Hainaut	1195	1195	Souscription	Acte 179
DO Bavay	Comtes de Hainaut	1176	1176	Souscription	Acte 97
DO Bavay	Comtes de Hainaut	1176	1176	Souscription	Acte 98
AB SJB Valenciennes	Comtes de Hainaut	1195	1195	Souscription	Acte 180
AB SJB Valenciennes	Comtes de Hainaut	1195	1195	Souscription	Acte 180
AB SJB Valenciennes	Comtes de Hainaut	1195	1195	Souscription	Acte 182
AB SJB Valenciennes	Comtes de Hainaut	1195	1195	Souscription	Acte 183
AB SJB Valenciennes	Comtes de Hainaut	1195	1195	Souscription	Acte 184
AB SJB Valenciennes	Comtes de Hainaut	1195	1195	Souscription	Acte 185
Werric, echevin	Comtes de Hainaut	1174	1174	Souscription	Acte 94
Harvengt	Comtes de Hainaut	1185	1185	Souscription	Acte 132
Yrvillers	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Menen	Comtes de Hainaut	1193	1193	Souscription	Acte 172
Wilbert, echevin	Comtes de Hainaut	1174	1174	Souscription	Acte 94
Atrive	Comtes de Namur	1184	1184	Souscription	DiBe 1164
Atrive	Comtes de Namur	1188	1188	Souscription	Acte 143
Comtes de Flandre	Comtes de Namur	1184	1184	Souscription	DiBe 1164
Roeulx	Comtes de Namur	1188	1188	Souscription	Acte 143
Trazegnies	Comtes de Namur	1188	1188	Souscription	Acte 143
Chimay	Comtes de Namur	1184	1184	Souscription	DiBe 1164
CA S.-Germain Mons	Comtes de Namur	1184	1184	Souscription	DiBe 1164
Sombreffe	Comtes de Namur	1188	1188	Souscription	Acte 143
Chaumont	Comtes de Namur	1188	1188	Souscription	Acte 143
Morialme	Comtes de Namur	1184	1184	Souscription	DiBe 1164
Atrive	Comtes de Namur	1188	1188	Souscription	Acte 143
Ugesceizs	Comtes de Namur	1188	1188	Souscription	Acte 143
Thymeon	Comtes de Namur	1188	1188	Souscription	Acte 143
Sombreffe	Comtes de Namur	1188	1188	Souscription	Acte 143
Milench	Comtes de Namur	1188	1188	Souscription	Acte 143
Jean l'Agneau	Comtes de Namur	1188	1188	Souscription	Acte 143
Gibech	Comtes de Namur	1188	1188	Souscription	Acte 143
Philippe, pretre	Comtes de Namur	1188	1188	Souscription	Acte 143
Rainier Ruscheus	Comtes de Namur	1188	1188	Souscription	Acte 143
Reves	Comtes de Namur	1188	1188	Souscription	Acte 143
Richoldus	Comtes de Namur	1188	1188	Souscription	Acte 143
Gouy	Comtes de Namur	1188	1188	Souscription	Acte 143
Thymeon	Comtes de Namur	1188	1188	Souscription	Acte 143
AB Crespin	Crespin	1176	1176	Appartenance instit.	Acte 98
Comtes de Hainaut	Crespin	1185	1185	Transaction	Acte 132
Comtes de Hainaut	Crespin	1195	1195	Transaction	Acte 193
AB Aulne	Crespin	1183	1183	Transaction	DiBe 11519
Comtes de Hainaut	Crespin	1195	1195	Transaction	Acte 193
Harmignies	Crespin	1185	1185	Transaction	Acte 132
S.-Ghislain	Crespin	1183	1183	Transaction	DiBe 11519
EP Cambrai	DO Cambrai	1177	1177	Transaction	DiBe 11820
EP Cambrai	DO Cambrai	1183	1183	Transaction	DiBe 7273
Anchin	Gommegnies	1173	1173	Transaction	DiBe 32828
Comtes de Hainaut	Empereur	1184	1184	Transaction	Acte 127
MI Empereur	Empereur	1184	1184	Souscription	Acte 127
CO Looz	Empereur	1184	1184	Souscription	Acte 127
MI Empereur	Empereur	1184	1184	Souscription	Acte 127
MI Empereur	Empereur	1184	1184	Souscription	Acte 127
CO Deutz	Empereur	1184	1184	Souscription	Acte 127
AB Munster	Empereur	1184	1184	Souscription	Acte 127
EP Bamberg	Empereur	1184	1184	Souscription	Acte 127
MI Empereur	Empereur	1184	1184	Souscription	Acte 127
MI Empereur	Empereur	1184	1184	Souscription	Acte 127
Comtes de Hainaut	Steenkerque	1177	1177	Transaction	DiBe 2820
EP Cambrai	Steenkerque	1177	1177	Transaction	DiBe 2820
Walincourt	EP Cambrai	1183	1183	Souscription	DiBe 10687
Comtes de Flandre	EP Cambrai	1180	1180	Transaction	DiBe 8569
Comtes de Flandre	EP Cambrai	1184	1184	Transaction	DiBe 8683
DO Cambrai	EP Cambrai	1175	1175	Souscription	DiBe 3392
DO Cambrai	EP Cambrai	1175	1175	Souscription	DiBe 3387
DO Cambrai	EP Cambrai	1176	1176	Souscription	DiBe 2797
DO Cambrai	EP Cambrai	1177	1177	Souscription	DiBe 11980
DO Cambrai	EP Cambrai	1177	1177	Souscription	DiBe 10783
DO Cambrai	EP Cambrai	1177	1177	Souscription	DiBe 492
DO Cambrai	EP Cambrai	1177	1177	Souscription	DiBe 11580
DO Cambrai	EP Cambrai	1177	1177	Souscription	DiBe 11583
DO Cambrai	EP Cambrai	1177	1177	Souscription	DiBe 3388
DO Cambrai	EP Cambrai	1188	1188	Souscription	DiBe 11564
DO Cambrai	EP Cambrai	1189	1189	Souscription	DiBe 2799
DO Cambrai	EP Cambrai	1195	1195	Transaction	DiBe 7632
Empereur	EP Cambrai	1184	1184	Transaction	DiBe 8683
Empereur	EP Cambrai	1184	1184	Transaction	DiBe 8684
EP Cambrai	EP Cambrai	1192	1192	Transaction	DiBe 12396
Denain	EP Cambrai	1176	1176	Souscription	Dibe 10909
Denain	EP Cambrai	1177	1177	Souscription	DiBe 3389
Bousies	EP Cambrai	1176	1176	Souscription	Dibe 10909
Bousies	EP Cambrai	1177	1177	Souscription	DiBe 3389
Lens	EP Cambrai	1177	1177	Souscription	DiBe 2820
AB SDBroqueroie	EP Cambrai	1177	1177	Souscription	DiBe 2820
Gages	EP Cambrai	1177	1177	Souscription	DiBe 2820
Enghien	EP Cambrai	1177	1177	Souscription	DiBe 2820
Haussy	EP Cambrai	1176	1176	Souscription	Dibe 10909
Haussy	EP Cambrai	1177	1177	Souscription	DiBe 3389
Haussy	EP Cambrai	1189	1189	Souscription	DiBe 10649
Haussy	EP Cambrai	1189	1189	Souscription	DiBe 10649
AB S.-Aubert Cambrai	EP Cambrai	1181	1181	Souscription	DiBe 10880
AB S.-Aubert Cambrai	EP Cambrai	1189	1189	Souscription	DiBe 10649
Tasson	EP Cambrai	1189	1189	Souscription	DiBe 10649
Tasson	EP Cambrai	1189	1189	Souscription	DiBe 10649
CA ND Cambrai	EP Cambrai	1176	1176	Souscription	DiBe 10646
CA ND Cambrai	EP Cambrai	1177	1177	Souscription	DiBe 10783
AB S.-Ghislain	EP Cambrai	1176	1176	Souscription	DiBe 10646
AB S.-Ghislain	EP Cambrai	1177	1177	Souscription	DiBe 492
AB S.-Ghislain	EP Cambrai	1189	1189	Souscription	DiBe 10649
AB S.-Ghislain	EP Cambrai	1189	1189	Souscription	DiBe 10649
ND Cambrai	EP Cambrai	1195	1195	Transaction	DiBe 7632
Roeulx	EP Cambrai	1182	1182	Souscription	DiBe 2813
Roeulx	EP Cambrai	1186	1186	Souscription	DiBe 2179
AB Le Roeulx	EP Cambrai	1177	1177	Souscription	DiBe 3388
Blicquy	EP Cambrai	1176	1176	Souscription	DiBe 10646
Wallers	EP Cambrai	1176	1176	Souscription	Dibe 10909
Wallers	EP Cambrai	1177	1177	Souscription	DiBe 3389
DO Valenciennes	EP Cambrai	1176	1176	Souscription	DiBe 8697
DO Bavay	EP Cambrai	1175	1175	Souscription	DiBe 8340
DO Bavay	EP Cambrai	1176	1176	Souscription	DiBe 8697
DO Bavay	EP Cambrai	1177	1177	Souscription	DiBe 3389
DO Bavay	EP Cambrai	1180	1180	Souscription	DiBe 2781
DO Bavay	EP Cambrai	1183	1183	Souscription	DiBe 10687
DO Bavay	EP Cambrai	1185	1185	Souscription	DiBe 7367
Avesnes	Lens	1177	1177	Transaction	DiBe 12371
AB Cambron	Roeulx	1189	1189	Souscription	DiBe 3035
Frasnes	Roeulx	1176	1176	Souscription	DiBe 3014
Chatelain Mons	Roeulx	1176	1176	Souscription	DiBe 3014
EP Cambrai	Roeulx	1176	1176	Souscription	DiBe 3014
Roeulx	Roeulx	1189	1189	Transaction	DiBe 3035
Chatelain Beaumont	Roeulx	1189	1189	Souscription	DiBe 3035
Boussoit	Roeulx	1176	1176	Souscription	DiBe 3014
Roeulx	Roeulx	1176	1176	Souscription	DiBe 3014
Roeulx	Roeulx	1189	1189	Transaction	DiBe 3035
AB Le Roeulx	Roeulx	1189	1189	Souscription	DiBe 3035
Prouvy	Roeulx	1176	1176	Souscription	DiBe 3014
Avesnes	Roeulx	1176	1176	Souscription	DiBe 3014
Comtes de Hainaut	CS Tournai	1187	1187	Transaction	Acte 136
Zottegem	CS Tournai	1187	1187	Souscription	Acte 136
Gavere	CS Tournai	1187	1187	Souscription	Acte 136
Bonne-esperance	Floreffe	1175	1175	Conflit	DiBe 2039
Comtes de Hainaut	Floreffe	1181	1181	Transaction	Acte 118
Comtes de Hainaut	Floreffe	1188	1188	Transaction	Acte 143
Comtes de Namur	Floreffe	1171	1171	Transaction	DiBe 2036
Comtes de Namur	Floreffe	1175	1175	Transaction	DiBe 2040
Comtes de Namur	Floreffe	1188	1188	Transaction	Acte 143
Comtes de Namur	Floreffe	1188	1188	Transaction	DiBe 1170
Trazegnies	Floreffe	1195	1195	Transaction	DiBe 1704
Comtes de Louvain	Floreffe	1188	1188	Transaction	Acte 143
Comtes de Louvain	Floreffe	1188	1188	Transaction	DiBe 1767
Gages	Floreffe	1181	1181	Transaction	Acte 118
AB Floreffe	Floreffe	1181	1181	Appartenance instit.	Acte 118
Trazegnies	Floreffe	1184	1184	Transaction	DiBe 1700
Trazegnies	Floreffe	1188	1188	Transaction	Acte 143
Trazegnies	Floreffe	1188	1188	Transaction	DiBe 1767
Gages	Floreffe	1181	1181	Transaction	Acte 118
Comtes de Flandre	Foigny	1173	1173	Transaction	DiBe 8516
Comtes de Flandre	Foigny	1180	1180	Transaction	DiBe 8524
Comtes de Hainaut	Foigny	1174	1174	Transaction	Acte 93
Saint-Aubert	Foigny	1174	1174	Transaction	DiBe 11636
Avesnes	Foigny	1174	1174	Transaction	DiBe 11622
Avesnes	Foigny	1177	1177	Transaction	DiBe 11624
S.-Pierre Lobbes	AB Aulne	1190	1190	Transaction	DiBe 11420
Comtes de Flandre	EP Arras	1176	1176	Transaction	DiBe 5396
Comtes de Hainaut	Gand, ville	1191	1191	Transaction	Acte 159
Aulne	Fontaines	1188	1188	Transaction	Acte 145
Comtes de Hainaut	Fontaines	1188	1188	Transaction	Acte 145
Chaveal	Fontaines	1188	1188	Transaction	Acte 145
Comtes de Hainaut	Honnecourt	1182	1182	Transaction	Acte 123
EP Cambrai	Honnecourt	1181	1181	Transaction	DiBe 10685
EP Cambrai	Honnecourt	1182	1182	Transaction	Acte 123
Vendhuile	Honnecourt	1179	1179	Souscription	DiBe 12496
Vendhuile	Honnecourt	1180	1180	Souscription	DiBe 10749
Comtes de Hainaut	Zottegem	1193	1193	Transaction	Acte 169
Comtes de Hainaut	Zottegem	1193	1193	Transaction	DiBe 315
Comtes de Hainaut	AB S.-Amand	1195	1195	Transaction	DiBe 290
Comtes de Flandre	Gavere	1190	1190	Souscription	DiBe 8811
Rumigny	Gavere	1194	1194	Transaction	DiBe 4794
Rumigny	Gavere	1194	1194	Transaction	DiBe 4942
Comtes de Hainaut	Ecaillon	1189	1189	Transaction	Acte 151
Comtes de Hainaut	Rognee	1182	1182	Transaction	Acte 121
Comtes de Flandre	Saint-Aubert	1180	1180	Transaction	DiBe 8567
Empereur	Saint-Aubert	1188	1188	Transaction	DiBe 36398
EP Cambrai	Saint-Aubert	1176	1176	Transaction	DiBe 10646
EP Cambrai	Saint-Aubert	1177	1177	Transaction	DiBe 10783
EP Cambrai	Saint-Aubert	1183	1183	Transaction	DiBe 10688
EP Cambrai	Saint-Aubert	1185	1185	Transaction	DiBe 12159
Bermerain	Saint-Aubert	1187	1187	Souscription	DiBe 10692
Aniche	Saint-Aubert	1185	1185	Souscription	DiBe 10690
Bruille	Saint-Aubert	1187	1187	Souscription	DiBe 10692
Tasson	Saint-Aubert	1185	1185	Souscription	DiBe 10690
Naves	Saint-Aubert	1179	1179	Souscription	DiBe 10746
Naves	Saint-Aubert	1185	1185	Souscription	DiBe 10690
DO Cambrai	AB Aulne	1174	1174	Transaction	DiBe 2143
Steenkerque	AB Aulne	1177	1177	Transaction	Acte 103
EP Cambrai	AB SDBroqueroie	1186	1186	Transaction	DiBe 10824
Comtes de Hainaut	Chatelain Beaumont	1182	1182	Transaction	Acte 124
Comtes de Hainaut	Chatelain Beaumont	1188	1188	Transaction	Acte 144
Hacin	Chatelain Beaumont	1182	1182	Transaction	Acte 124
Comtes de Hainaut	Havesquerque	1193	1193	Transaction	Acte 170
Comtes de Hainaut	Havesquerque	1193	1193	Transaction	DiBe 314
Comtes de Hainaut	Havesquerque	1193	1193	Transaction	Acte 170
Comtes de Hainaut	Havesquerque	1193	1193	Transaction	DiBe 314
Comtes de Hainaut	Berlaimont	1189	1189	Transaction	Acte 153
Maroilles, abbaye	Chimay	1181	1181	Transaction	DiBe 5439
EP Cambrai	Mainvault	1188	1188	Transaction	DiBe 11564
ND Cambrai	Mainvault	1188	1188	Transaction	Acte 142
Walincourt	Saint-Aubert	1173	1173	Souscription	DiBe 5077
Walincourt	Saint-Aubert	1174	1174	Souscription	DiBe 5078
Frasnes	Saint-Aubert	1174	1174	Souscription	DiBe 5078
Comtes de Hainaut	Saint-Aubert	1173	1173	Souscription	DiBe 5077
Comtes de Hainaut	Saint-Aubert	1174	1174	Souscription	DiBe 5078
EP Cambrai	Saint-Aubert	1175	1175	Transaction	DiBe 12155
Bermerain	Saint-Aubert	1173	1173	Souscription	DiBe 5077
Bermerain	Saint-Aubert	1174	1174	Souscription	DiBe 5078
Haussy	Saint-Aubert	1173	1173	Souscription	DiBe 5077
Aniche	Saint-Aubert	1174	1174	Souscription	DiBe 5078
Naves	Saint-Aubert	1173	1173	Souscription	DiBe 5077
Thuin	Trazegnies	1195	1195	Souscription	DiBe 1704
Comtes de Hainaut	Gilles, fils d'Heribrand	1189	1189	Transaction	Acte 147
Bruille	Bruille	1174	1174	Souscription	Acte 90
EP Cambrai	Vendhuile	1191	1191	Transaction	DiBe 12158
Comtes de Hainaut	Werchain	1189	1189	Transaction	Acte 148
Comtes de Hainaut	Thuin	1182	1182	Souscription	Acte 126
Comtes de Hainaut	Thuin	1189	1189	Transaction	Acte 146
Walhelanc	Comtes de Louvain	1188	1188	Souscription	Acte 143
Huldenberg	Comtes de Louvain	1188	1188	Souscription	Acte 143
Atrive	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
